Date,Close,High,Low,Open,Volume,Stock_Type
,GOOG,GOOG,GOOG,GOOG,GOOG,
2022-03-07,126.01172637939453,131.43175813753683,125.95742472609444,131.43175813753683,39178000,GOOG
2022-03-08,126.82281494140625,130.7766108324504,125.41013572795455,125.79849555692755,35250000,GOOG
2022-03-09,133.38671875,133.71803256204845,129.6222451923781,130.92954432969916,32258000,GOOG
2022-03-10,132.20697021484375,133.06039483944383,130.93055069471362,130.99182345374408,24266000,GOOG
2022-03-11,130.00836181640625,133.7195297958175,129.83000182653996,133.51974714584367,26600000,GOOG
2022-03-14,126.2872314453125,130.5568936752712,125.96041045385144,130.10551261437493,30254000,GOOG
2022-03-15,129.1962890625,130.04995695836078,126.1148546263226,127.28415325372953,30292000,GOOG
2022-03-16,133.21185302734375,133.2920549603963,128.7384248661199,130.53097988127888,32058000,GOOG
2022-03-17,134.1186065673828,134.25711647000907,132.24384234639126,132.84369209263863,23994000,GOOG
2022-03-18,136.31170654296875,136.42330506163603,132.45606894796202,133.40465635663375,45900000,GOOG
2022-03-21,135.9898681640625,137.0899194194668,134.12954818111456,136.35755032225362,26632000,GOOG
2022-03-22,139.7752685546875,140.993395354362,136.01129657858948,136.01129657858948,29776000,GOOG
2022-03-23,138.0076141357422,139.5236663876036,137.6718302962994,138.64035039393787,25302000,GOOG
2022-03-24,140.80606079101562,140.89026142032628,137.5451793229498,138.77387297706383,20544000,GOOG
2022-03-25,141.01483154296875,141.45126696496231,139.19934837160545,141.24649733376881,19270000,GOOG
2022-03-28,141.44178771972656,141.4681973448859,139.32754290350204,140.18081554228567,23774000,GOOG
2022-03-29,142.73712158203125,143.64636063712274,141.97385764763695,142.64794919552057,28678000,GOOG
2022-03-30,142.1337890625,142.96679446293496,141.65899362107518,142.35847610724753,21046000,GOOG
2022-03-31,139.1495361328125,142.13380864735274,139.119143017077,141.93851121282418,29516000,GOOG
2022-04-01,140.19625854492188,140.44536348732726,138.30007184496532,139.50872647121756,23480000,GOOG
2022-04-04,143.1282196044922,143.52802814664352,140.32030047713258,140.32030047713258,19076000,GOOG
2022-04-05,140.55796813964844,143.07591376859378,140.4388891634702,142.88610504303082,19256000,GOOG
2022-04-06,136.68487548828125,139.34780797516663,135.92970009822668,138.6632711093866,23574000,GOOG
2022-04-07,135.97640991210938,137.20849405417636,134.37442381174793,136.12886200367987,19448000,GOOG
2022-04-08,133.5307159423828,135.76220006872748,133.27364400839014,135.76220006872748,16434000,GOOG
2022-04-11,129.33180236816406,132.46325121942095,129.15344236392005,132.42419173166178,24188000,GOOG
2022-04-12,127.91488647460938,131.94938611695147,127.11924522596668,131.94938611695147,23004000,GOOG
2022-04-13,129.81954956054688,130.18797676600988,127.97876670347303,128.16599072988734,19542000,GOOG
2022-04-14,126.79740142822266,130.24227611933225,126.65641326313498,130.18174836291965,23484000,GOOG
2022-04-18,127.50286865234375,128.2511869538915,126.1252730127569,126.95384646800288,14918000,GOOG
2022-04-19,130.06365966796875,130.43506682285943,126.99517944489266,127.61843586362754,22720000,GOOG
2022-04-20,127.7863540649414,131.45117988438113,127.43616426035942,130.8139735581017,22610000,GOOG
2022-04-21,124.49019622802734,129.840965579761,124.20372706177547,128.8869045876794,30158000,GOOG
2022-04-22,119.18576049804688,125.00286453941435,118.71396020686073,124.55247930768924,46410000,GOOG
2022-04-25,122.8087387084961,122.8366383408899,118.34402971544009,119.0019136901976,34522000,GOOG
2022-04-26,119.07814025878906,122.31052934488176,118.73522564748922,122.31052934488176,49394000,GOOG
2022-04-27,114.60869598388672,117.0793185272958,112.71923719538479,113.96351511957091,62238000,GOOG
2022-04-28,118.9839859008789,120.00730949496311,114.73166361252417,116.69570659915392,36790000,GOOG
2022-04-29,114.55489349365234,118.5340956253253,114.28337001697713,117.15704732652016,33694000,GOOG
2022-05-02,116.737548828125,116.91939817312492,112.99350184177412,113.49869043642423,30280000,GOOG
2022-05-03,117.7065658569336,118.87287685400148,116.20944277963883,116.34694918893986,21216000,GOOG
2022-05-04,122.13615417480469,122.70212141288972,115.32413573355524,117.58102597665066,33232000,GOOG
2022-05-05,116.3285140991211,120.7992056736397,114.7701182637869,119.79007526736054,43090000,GOOG
2022-05-06,115.24591827392578,117.07782945606495,113.73434353080717,115.10541663488316,35310000,GOOG
2022-05-09,112.67912292480469,115.14914477899435,112.14852822794637,112.8978347339143,34520000,GOOG
2022-05-10,114.17426300048828,116.27321994499016,112.97736120235442,115.62504384419059,31158000,GOOG
2022-05-11,113.55299377441406,116.25329048226416,113.24311020097875,113.3033946927321,36502000,GOOG
2022-05-12,112.755859375,114.4452846964653,109.71926955329684,111.53723843626837,41464000,GOOG
2022-05-13,116.09835052490234,117.66222752104503,113.59185367655148,114.43432373293733,29738000,GOOG
2022-05-16,114.38152313232422,116.19001989826418,113.9256568170744,114.97090477450485,23282000,GOOG
2022-05-17,116.28367614746094,116.80779389439506,114.92456122763652,116.80779389439506,21576000,GOOG
2022-05-18,111.99858093261719,115.28143259540433,111.74050553304814,114.8249277131102,27982000,GOOG
2022-05-19,110.3489990234375,113.18082673273518,110.07249619948365,111.44058157296826,29192000,GOOG
2022-05-20,108.92164611816406,112.14705667209653,105.99216933919973,111.68421922806176,37586000,GOOG
2022-05-23,111.2667007446289,111.60449153557721,108.76345006727804,109.70979490706735,31558000,GOOG
2022-05-24,105.54676818847656,106.01408324495819,101.8420769922415,105.99665167571507,60386000,GOOG
2022-05-25,105.4605712890625,106.16324670958697,103.83815066744346,104.76556636684283,37900000,GOOG
2022-05-26,107.90827941894531,108.56517515117982,105.11033387735397,105.67082003111146,30288000,GOOG
2022-05-27,112.39515686035156,112.46390246544588,109.15778849075801,109.39542949653581,29924000,GOOG
2022-05-31,113.6307144165039,116.01664226049525,112.16946550813792,112.6741523596058,51302000,GOOG
2022-06-01,113.72836303710938,116.97868532399976,113.14396078084317,114.52002078564327,28630000,GOOG
2022-06-02,117.32444763183594,117.47590386672852,112.90233304444737,113.77918733132432,27472000,GOOG
2022-06-03,114.15383911132812,115.9478918984923,113.26104327507164,115.57722209680439,25052000,GOOG
2022-06-06,116.59156799316406,118.97101877702121,116.1110937826461,116.32452975775017,23786000,GOOG
2022-06-07,116.8097915649414,117.32708267101492,114.71332807292981,115.23395649193232,26414000,GOOG
2022-06-08,116.81825256347656,118.2212162544869,116.27893826853564,116.45805085333052,22544000,GOOG
2022-06-09,114.50656127929688,117.92627298642006,114.45574137981701,115.92496481928951,23142000,GOOG
2022-06-10,111.028564453125,113.0906589871753,110.46409482929529,112.37746987766197,31324000,GOOG
2022-06-13,106.49385833740234,108.82746864703272,106.20643891991365,107.06131555329432,36756000,GOOG
2022-06-14,106.81021881103516,108.06919157563813,105.97123052404666,106.50730635592481,25480000,GOOG
2022-06-15,109.99527740478516,111.66179004593572,107.73165943743341,108.50961063039887,33192000,GOOG
2022-06-16,106.25421905517578,108.8992105630685,105.41374075172075,107.76229677299612,35314000,GOOG
2022-06-17,107.47932434082031,108.85836445643078,105.25037928491042,106.1535900100682,43516000,GOOG
2022-06-21,111.61395263671875,112.26959394416423,108.90219981555238,109.30923793398885,39010000,GOOG
2022-06-22,111.63288879394531,113.36217943547064,110.3278778126662,110.76501258938546,23922000,GOOG
2022-06-23,112.28106689453125,112.79123485828705,110.63149162958359,112.54561166454329,24710000,GOOG
2022-06-24,118.11360931396484,118.21274803381166,113.1962725541736,113.1962725541736,39122000,GOOG
2022-06-27,116.20496368408203,118.82305909599042,115.58543980577458,118.50918443175061,32840000,GOOG
2022-06-28,112.1684799194336,117.43455487826039,112.04143395578056,115.93444400214202,28232000,GOOG
2022-06-29,111.8545913696289,113.25754748739476,111.15460711931249,111.74697633620637,18628000,GOOG
2022-06-30,108.98092651367188,110.93122495348199,106.9258105937485,110.10389057861049,38046000,GOOG
2022-07-01,108.69046783447266,109.41322035377777,106.72154440726422,107.94912823040424,31028000,GOOG
2022-07-05,113.47925567626953,113.64425880738834,105.86909537001831,107.12957333184349,36398000,GOOG
2022-07-06,114.8010025024414,115.93542274689425,111.84861347475054,113.68351969008535,28852000,GOOG
2022-07-07,118.87885284423828,119.43286197448735,115.12035443554873,115.59266401968128,32184000,GOOG
2022-07-08,119.73826599121094,120.00380661651754,117.09326698452465,117.12914119611416,29082000,GOOG
2022-07-11,116.1053237915039,118.36919271145733,115.81835288571834,118.2252093223456,26718000,GOOG
2022-07-12,114.43831634521484,117.42757569221024,114.20465122337698,116.42019371104023,24970000,GOOG
2022-07-13,111.78534698486328,114.74471507098775,111.42265175107768,112.2357322107201,38958000,GOOG
2022-07-14,111.04102325439453,111.58656369475668,108.93409167323391,110.42921548566031,32366000,GOOG
2022-07-15,112.36327362060547,113.59236271501223,111.42215891965498,112.55857105646754,34330000,GOOG
2022-07-18,109.5165023803711,114.38899452806326,108.90868570245549,113.03386301029207,33354000,GOOG
2022-07-19,114.20963287353516,114.39894745395539,110.10438082459362,111.32998044475059,30992300,GOOG
2022-07-20,114.28934478759766,115.91351388100477,112.85450548558248,113.65163674179546,26780100,GOOG
2022-07-21,114.62812805175781,114.79751758342807,111.50933699550689,114.67794447761882,27267800,GOOG
2022-07-22,107.9720458984375,112.77478884185437,107.21476475157722,111.40969103268355,44455300,GOOG
2022-07-25,107.82257843017578,110.18409593488983,106.62687779102495,108.49017782700034,28289900,GOOG
2022-07-26,105.06250762939453,107.35426864053352,104.38494185173607,107.04538093083389,36626600,GOOG
2022-07-27,113.19329071044922,113.99042961206194,108.03183570781071,109.20761140654551,41474600,GOOG
2022-07-28,114.17974090576172,114.28934769161397,111.4505486626162,112.39615615870369,23303800,GOOG
2022-07-29,116.22239685058594,116.48146810930595,112.82460951993647,112.99399904975834,31336200,GOOG
2022-08-01,115.06655883789062,116.70068665896291,114.27938630423952,115.11637526533917,22856200,GOOG
2022-08-02,115.48504638671875,116.66082195346142,113.85091866373118,114.02030819063229,17911000,GOOG
2022-08-03,118.354736328125,118.992444358016,115.73415513035661,115.92346971286592,25302800,GOOG
2022-08-04,118.44441986083984,119.07216157423153,117.28856928777384,117.87646090051038,15757700,GOOG
2022-08-05,117.79674530029297,118.43445333883389,116.29214933338572,116.51136289702407,15615700,GOOG
2022-08-08,117.71703338623047,120.42729643145064,117.408145683986,118.69352812537703,17061100,GOOG
2022-08-09,117.0793228149414,117.77681361215606,116.14268579975644,117.56756637299166,15424300,GOOG
2022-08-10,120.21804809570312,121.34399971146233,118.93266566598884,119.16183795844974,20497000,GOOG
2022-08-11,119.3910140991211,121.90198852332713,119.1219841116302,121.64292486191498,16671600,GOOG
2022-08-12,122.21089172363281,122.21089172363281,119.96894714183715,120.72622832915938,16121100,GOOG
2022-08-15,122.44005584716797,122.81870021658315,121.13474841048986,121.77245644078141,15525000,GOOG
2022-08-16,122.0713882446289,122.78681234898862,121.0998804885519,121.88206605551868,15626200,GOOG
2022-08-17,119.88922882080078,121.7126788608795,119.76965570926,120.49704550082703,17589200,GOOG
2022-08-18,120.42729949951172,121.25432977080732,119.1219919739805,119.79955775254753,15652000,GOOG
2022-08-19,117.69710540771484,119.57037182963043,117.24871195210602,119.44083999689695,20187000,GOOG
2022-08-22,114.65802764892578,116.08290828648255,114.25945820306266,115.68433884061942,19316000,GOOG
2022-08-23,114.35909271240234,115.51494328504332,113.8907818101214,113.91070686044165,14390700,GOOG
2022-08-24,114.28934478759766,115.30270959475833,113.37264042201694,114.04023984464119,16051200,GOOG
2022-08-25,117.27860260009766,117.35831800532122,114.63809632026195,114.7377367757517,14874700,GOOG
2022-08-26,110.90151977539062,116.18253982055062,110.82180437192696,115.39536731602526,31698700,GOOG
2022-08-29,109.94495391845703,111.55915668474417,109.41685265599014,110.38338105050332,20386100,GOOG
2022-08-30,109.5165023803711,110.97127435637377,108.41047580921841,110.63248767589114,20548200,GOOG
2022-08-31,108.75922393798828,111.36983897860348,108.65958347726126,111.23034081316969,25898000,GOOG
2022-09-01,110.15420532226562,110.82180472371466,107.80265412717766,108.80903259130379,22784400,GOOG
2022-09-02,108.29090881347656,111.27518897924301,107.74287485913545,110.94138164209336,20618100,GOOG
2022-09-06,107.09519958496094,108.49018117296671,106.12867119750015,107.74785331408067,20565100,GOOG
2022-09-07,110.08445739746094,110.59262599679866,107.22970933833248,107.37419445934216,22987200,GOOG
2022-09-08,109.02825164794922,110.18410225388442,107.67312012475332,108.78911302682044,21660700,GOOG
2022-09-09,111.37979888916016,111.59901245137951,109.60617294331915,109.65599697185243,21732900,GOOG
2022-09-12,111.469482421875,112.2367222999648,110.5328454052816,111.58904792896041,19732900,GOOG
2022-09-13,104.9329605102539,108.97842982882987,104.62407282315569,108.50014500815197,33015000,GOOG
2022-09-14,105.490966796875,105.72013909334997,104.12586893627275,105.06250597946553,22115800,GOOG
2022-09-15,103.52801513671875,105.8297423619326,102.94012352210113,104.63404168438555,26494900,GOOG
2022-09-16,103.25897979736328,103.6575492326074,101.49034075697695,102.6013466909782,64540100,GOOG
2022-09-19,103.47819519042969,103.64758473271766,102.00349813674168,102.17288767902967,19738600,GOOG
2022-09-20,101.46542358398438,102.80062238178697,100.75796648337682,102.51165974597612,24001700,GOOG
2022-09-21,99.65193939208984,103.11947579762926,99.63200674031224,101.87395113430175,26596800,GOOG
2022-09-22,100.2099380493164,101.31596462518958,99.0540950451547,99.09394514695363,21272700,GOOG
2022-09-23,98.81494903564453,99.75158607361946,97.65910602898245,99.70176204314346,25657000,GOOG
2022-09-26,98.45623779296875,100.08040692879655,98.02777697580973,98.2569568742305,22437900,GOOG
2022-09-27,97.73881530761719,100.10033298908179,96.99150045169445,99.55230665598636,24225000,GOOG
2022-09-28,100.37932586669922,101.03696656629188,97.44985690164711,97.66906286609841,24617000,GOOG
2022-09-29,97.73881530761719,98.9444899650028,96.17443651330211,98.9444899650028,21921500,GOOG
2022-09-30,95.8057632446289,99.13779274836097,95.68619013443349,97.3801083195103,26277800,GOOG
2022-10-03,98.94448852539062,99.61208796246908,96.67264501069306,96.87193353062078,24840000,GOOG
2022-10-04,102.0433578491211,102.35224556196901,100.67825995316747,100.67825995316747,22580900,GOOG
2022-10-05,101.8540267944336,102.3721617130739,99.38290250025544,100.32950581222886,18475500,GOOG
2022-10-06,101.87395477294922,103.35862569816089,101.13660627450554,101.13660627450554,17156200,GOOG
2022-10-07,99.21351623535156,101.05689129018879,98.85480450983864,100.28965141189032,24249900,GOOG
2022-10-10,98.3565902709961,99.63200630432966,97.51960134990065,99.49250815081375,16529900,GOOG
2022-10-11,97.69896697998047,99.76155571571407,96.90182807834972,97.89824790434817,21617700,GOOG
2022-10-12,97.94805908203125,99.29123240548611,97.32030980870523,97.91816010542799,17343400,GOOG
2022-10-13,99.35301971435547,100.17008366575132,94.92891326421795,95.5865539968946,32812200,GOOG
2022-10-14,96.83207702636719,100.92736303614488,96.6826125350895,100.26474295307499,22624800,GOOG
2022-10-17,100.41918182373047,101.4056352538867,99.15373207814254,99.16369080220836,23311600,GOOG
2022-10-18,101.0270004272461,103.84687021633951,100.28965192197685,103.56787389553924,21610500,GOOG
2022-10-19,99.93093872070312,101.29503305522745,99.27828499372607,100.3394668695409,21573700,GOOG
2022-10-20,100.17008209228516,102.63124023463291,99.61208943241289,100.45904474888468,25125100,GOOG
2022-10-21,101.1166763305664,101.25617448292422,97.87831224696995,98.10748452495245,28988700,GOOG
2022-10-24,102.6013412475586,102.73087307625688,99.94090238172672,101.72448701612629,24680800,GOOG
2022-10-25,104.55432891845703,104.72371845833838,102.65116346965458,102.93016739673408,29910200,GOOG
2022-10-26,94.48051452636719,98.18719698262046,94.23140960432951,96.41357115404482,71504300,GOOG
2022-10-27,92.26847076416016,94.82926931289944,91.5709799540287,93.97234768783527,54036500,GOOG
2022-10-28,96.23422241210938,96.51321872906027,91.99245971580538,92.19871933628254,35696900,GOOG
2022-10-31,94.32109832763672,96.00504255614048,94.04209440850713,95.43708359583718,29868700,GOOG
2022-11-01,90.17598724365234,95.82070603142994,90.10623816533712,95.24776011476685,43220600,GOOG
2022-11-02,86.75827026367188,90.97312929368631,86.69848750931467,90.58452618620522,43553600,GOOG
2022-11-03,83.19107818603516,86.24012762138165,83.15122048599571,86.0358597594591,48510400,GOOG
2022-11-04,86.38958740234375,86.41948637993916,83.57968407263506,85.20385309508659,40173300,GOOG
2022-11-07,88.3326187133789,88.62158137391907,86.64866678205448,87.02730357754852,26899900,GOOG
2022-11-08,88.59168243408203,90.08132507503518,87.33619143732746,88.84078736824321,30172000,GOOG
2022-11-09,87.08708953857422,89.16960321174938,87.04723183546967,88.22798683188337,26743900,GOOG
2022-11-10,93.83284759521484,94.21149197184967,91.32187312832481,92.00939759785734,42371200,GOOG
2022-11-11,96.3836898803711,97.01143161294254,93.82289131754513,94.37091764221171,30569100,GOOG
2022-11-14,95.68618774414062,96.83207198146314,94.77247101232672,95.15808649094245,24170100,GOOG
2022-11-15,98.36656188964844,100.06047247467393,96.67264370254333,98.31673785982079,31831000,GOOG
2022-11-16,98.63558959960938,99.49251119864597,97.55148745848153,97.66906121915558,24660200,GOOG
2022-11-17,98.14735412597656,99.12384891295734,96.75236483118118,96.8320802427878,21818700,GOOG
2022-11-18,97.44985961914062,98.80499115723032,96.39364946022732,98.65552666660223,24969900,GOOG
2022-11-21,95.48690795898438,98.36656047331267,95.32747714749516,97.21070989625437,18696900,GOOG
2022-11-22,96.98153686523438,97.19875108141898,94.0719929965356,95.81572757293841,18868900,GOOG
2022-11-23,98.46620178222656,98.71431085335176,96.99149717149757,96.99149717149757,17568900,GOOG
2022-11-25,97.25056457519531,98.58577097262202,97.18081549785745,98.11246551703016,8567800,GOOG
2022-11-28,95.90541076660156,97.47975595745125,95.54669901167176,96.852006585284,19974500,GOOG
2022-11-29,95.09830474853516,96.04490048389862,94.05206095506648,95.65629738394271,20220000,GOOG
2022-11-30,101.0867919921875,101.0867919921875,94.33106654194692,94.77946004124199,39888100,GOOG
2022-12-01,100.91739654541016,102.22270405614789,100.30957985672775,101.03696965865385,21771500,GOOG
2022-12-02,100.46900939941406,100.78786342860444,98.81494889655923,99.01423741610303,18821500,GOOG
2022-12-05,99.51244354248047,101.38570994275777,98.99928797747218,99.45764015194175,19955500,GOOG
2022-12-06,96.96160125732422,99.85121998769762,96.41357496840739,99.31315242255947,20877600,GOOG
2022-12-07,94.80934143066406,96.96160415342233,94.68478896099741,96.4235365722129,26647900,GOOG
2022-12-08,93.61363220214844,95.52676389422075,93.46417532174225,95.34740803565396,25593200,GOOG
2022-12-09,92.73678588867188,94.15170011009215,92.68696186030775,93.5638161062083,21885300,GOOG
2022-12-12,93.22502899169922,93.53890364431625,91.57097616662267,92.75671049480377,27380900,GOOG
2022-12-13,95.50682830810547,99.44269074961022,95.03850982500802,97.71888129511437,34788500,GOOG
2022-12-14,94.96875762939453,96.871922874432,93.60366752793222,95.19793750158102,26452900,GOOG
2022-12-15,90.87348175048828,93.69335157892858,90.10624185758189,93.20510801071543,28298800,GOOG
2022-12-16,90.53469848632812,91.42151144971763,89.687743224921,90.87347755005923,48485500,GOOG
2022-12-19,88.83081817626953,90.87347400923971,88.60662526317364,90.55462000788403,23020500,GOOG
2022-12-20,89.3091049194336,89.45856941149329,87.72480106900841,88.4123331712351,21976800,GOOG
2022-12-21,89.9268798828125,90.58949990998798,88.5916811047416,89.40874497244687,20336400,GOOG
2022-12-22,87.94401550292969,88.86071991346789,86.62874164369838,88.6116149582947,23656100,GOOG
2022-12-23,89.48845672607422,89.77741937038071,87.30630260857548,87.30630260857548,17815000,GOOG
2022-12-27,87.61519622802734,89.17957506190152,87.22161373887047,88.99025286094808,15470900,GOOG
2022-12-28,86.15045166015625,88.20307393601679,86.06077753062657,87.18672912428298,17879600,GOOG
2022-12-29,88.63153839111328,89.04505352139834,86.67855649047233,86.7184141948217,18280700,GOOG
2022-12-30,88.4123306274414,88.5119710852544,86.71841243630188,87.05221215111922,19190300,GOOG
2023-01-03,89.37885284423828,91.22223555229428,88.7012870774812,89.5083922833158,20738500,GOOG
2023-01-04,88.39240264892578,90.91334361509522,87.48566455217458,90.68417131021438,27046500,GOOG
2023-01-05,86.45933532714844,87.89418214943886,86.25008809924427,87.75468399750275,23136100,GOOG
2023-01-06,87.8443603515625,88.15324801165816,85.26362949444754,87.04722158747727,26612600,GOOG
2023-01-09,88.48207092285156,90.50480166373178,88.2628573761806,88.87565335286251,22996700,GOOG
2023-01-10,88.92050170898438,89.15466097248276,86.38959447952928,86.40952713289246,22855600,GOOG
2023-01-11,91.92969512939453,92.1190097266196,89.41871291469619,89.73756695442677,25998800,GOOG
2023-01-12,91.58094024658203,92.28839733655519,90.24573386677076,92.06918378150564,22754200,GOOG
2023-01-13,92.46775817871094,92.64711404232881,90.604450462352,91.20030906220076,18630700,GOOG
2023-01-17,91.83004760742188,92.63714517048481,90.51476624231283,92.44782298573499,22935800,GOOG
2023-01-18,91.45140838623047,93.25293405372786,91.07277159749462,92.60725900776063,19641600,GOOG
2023-01-19,93.57378387451172,94.06202743127182,91.0528354807727,91.06280180701502,28707700,GOOG
2023-01-20,98.924560546875,99.0640587163763,95.56663054977666,95.60648065356553,53704800,GOOG
2023-01-23,100.84764099121094,101.03696317451022,98.39644934262148,98.77508610714074,31791800,GOOG
2023-01-24,98.85480499267578,100.7280714334421,98.3466287787038,99.1935916693503,27391400,GOOG
2023-01-25,96.3836898803711,97.37014334643472,94.92094331384368,96.8520007971328,31000900,GOOG
2023-01-26,98.80498504638672,98.85480147212854,96.47335890220131,97.92813081004243,24542100,GOOG
2023-01-27,100.34943389892578,101.21632183362618,98.61566563160451,98.69538103752446,29020400,GOOG
2023-01-30,97.59931182861328,99.05308788428029,97.17085103046311,98.39147131034075,24365100,GOOG
2023-01-31,99.51244354248047,99.55230124487949,97.43988863020807,97.5096377088865,22306800,GOOG
2023-02-01,101.06685638427734,101.82413752913631,98.06763078333599,99.38290456015447,26392600,GOOG
2023-02-02,108.41047668457031,108.43040173554562,106.15856582037357,106.40767076900347,46622600,GOOG
2023-02-03,104.84329223632812,107.63326310613888,102.9301680509585,103.13941529603834,36823400,GOOG
2023-02-06,103.09954833984375,104.3251403227676,101.84405737995182,102.31735522054565,25573000,GOOG
2023-02-07,107.6531982421875,108.28093999190541,103.17727603290001,103.25898318792233,33738800,GOOG
2023-02-08,99.64197540283203,103.20915994675248,98.10250870735733,102.32234697383362,73546000,GOOG
2023-02-09,95.11822509765625,100.24978815118558,93.5239550738038,100.180039075207,97798600,GOOG
2023-02-10,94.52037811279297,96.67264082015859,94.19155777072564,95.39722475622646,49325300,GOOG
2023-02-13,94.65988159179688,95.00862700356122,93.71328581671084,94.66984791844152,43116600,GOOG
2023-02-14,94.61005401611328,94.83425454577915,92.31829310889367,94.32109897296262,42513100,GOOG
2023-02-15,96.75235748291016,96.99149609748751,94.02216946042019,94.40080623367429,36964500,GOOG
2023-02-16,95.43708038330078,97.52956029282052,94.62998283584812,95.1979417770332,35642100,GOOG
2023-02-17,94.2513427734375,95.40719336027296,93.11542483924657,94.72962760987137,31095100,GOOG
2023-02-21,91.72045135498047,93.08056233828081,91.6706273210391,92.9061858215663,28367200,GOOG
2023-02-22,91.47134399414062,92.02933666968691,90.54467324249123,91.60485932602917,29891100,GOOG
2023-02-23,90.74394226074219,91.8001447157316,89.68773980575277,91.8001447157316,32423700,GOOG
2023-02-24,89.03010559082031,89.80731180086434,88.5418620284736,89.3091019121613,31295600,GOOG
2023-02-27,89.77742004394531,90.12616544414568,89.2891764836648,89.76745371763114,22724300,GOOG
2023-02-28,89.9767074584961,91.12258410197441,89.19949365917482,89.21942631155919,30546900,GOOG
