Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_20,EMA_20,RSI,EMA_12,EMA_26,MACD,Signal_Line,20_SMA,Upper_Band,Lower_Band,Daily_Return
2024-12-04 00:00:00-05:00,172.58421037119035,176.2300682189443,172.55424558548813,0.07393626437915746,18239800,0.0,0.0,,175.8904571533203,,175.8904571533203,175.8904571533203,0.0,0.0,,,,
2024-12-05 00:00:00-05:00,177.119071409662,177.5086288588593,173.8128094406053,0.0,16145500,0.0,0.0,,175.72112528483075,,175.6169210580679,175.75875458893952,-0.1418335308716223,-0.0283667061743244,,,,-0.010108476877689787
2024-12-06 00:00:00-05:00,173.68296556469517,176.63861208568355,173.35333768886213,0.09055133348858124,13319500,0.0,0.0,,175.77530464293466,,175.72047297912235,175.79810673382713,-0.0776337547047774,-0.038220115880415,,,,0.012506490655427971
2024-12-09 00:00:00-05:00,175.71499633789062,178.0399932861328,175.39999389648438,0.12423452342956409,19887800,0.2,0.0,,175.90146668679952,,175.9327088444136,175.8945437241744,0.0381651202391992,-0.0229430686564921,,,,0.004594687840107303
2024-12-10 00:00:00-05:00,184.53500366210935,188.02999877929688,182.6699981689453,0.5163742664083726,34317400,0.0,0.0,,176.91370783846594,,177.56306114208795,176.68235520973906,0.8807059323488886,0.1577867315445839,,,,0.05324671005527448
2024-12-11 00:00:00-05:00,186.6999969482422,196.88999938964844,186.25999450683597,0.9397028767515323,41664500,0.0,0.0,,178.7990696361232,,180.50874507620784,178.1658849507856,2.3428601254222485,0.5948014103201169,,,,0.054575714368686246
2024-12-12 00:00:00-05:00,196.3000030517578,196.7050018310547,193.27999877929688,0.8116231244198069,25197800,0.0,0.0,,180.21153965961744,,182.52740043107008,179.31137531612092,3.216025114949161,1.1190461512459258,,,,-0.01565757575075899
2024-12-13 00:00:00-05:00,192.7100067138672,194.33999633789065,191.25999450683597,0.7180584259054221,18883200,0.0,0.0,,181.27520301420745,,183.889339577492,180.2053478766166,3.6839917008753673,1.632035261171814,,,,-0.011620099898059344
2024-12-16 00:00:00-05:00,194.3650054931641,200.63999938964844,194.1100006103516,1.0,32248600,0.0,0.0,,182.8832792663885,,186.0848263597408,181.53532237924568,4.549503980495132,2.215529005036478,,,,0.035426892080227645
2024-12-17 00:00:00-05:00,198.52999877929688,202.8800048828125,196.69000244140625,0.9567519617964457,24129500,0.0,0.0,,184.23915696646463,,187.78254463011723,182.68974258205617,5.09280204806106,2.7909836136413944,,,,-0.005248327239109285
2024-12-18 00:00:00-05:00,196.8300018310547,198.69000244140625,189.27999877929688,0.6669092671920138,27638400,0.0,0.0,,184.80209381694272,,188.14676759417367,183.24235379053232,4.904413803641404,3.2136696516413963,,,,-0.03535917914648612
2024-12-19 00:00:00-05:00,193.27999877929688,194.6000061035156,189.5200042724609,0.6481964543943803,26981200,0.0,0.0,,185.2685607818284,,188.3857259563381,183.72069772814044,4.665028228197684,3.5039413669526542,,,,-0.0023665367482851307
2024-12-20 00:00:00-05:00,187.00999450683597,194.13499450683597,186.3699951171875,0.7837617125608922,45319700,0.0,0.0,,186.00107944202256,,189.08946145749644,184.4050909863424,4.68437047115404,3.7400271877929314,,,,0.01718508074891778
2024-12-23 00:00:00-05:00,194.02999877929688,196.4900054931641,191.6300048828125,0.9097621224648318,15235900,0.0,0.0,,186.95240573260747,69.61485175288853,190.1510836168299,185.26323280166253,4.887850815167383,3.9695919132678217,,,,0.015702729445848274
2024-12-24 00:00:00-05:00,196.1699981689453,197.6699981689453,195.197998046875,0.9754654091203001,6809800,0.0,0.0,,187.9636058841895,70.52383787798813,191.29245649488973,186.1748457292593,5.117610765630445,4.199195683740347,,,,0.0080616449143871
2024-12-26 00:00:00-05:00,196.7400054931641,198.16000366210935,195.8699951171875,0.9559207324463088,7907900,0.0,0.0,,188.83373923841103,72.31472103173392,192.18592566544757,186.98411686809308,5.20180879735446,4.3997183064631695,,,,-0.0023789097701042428
2024-12-27 00:00:00-05:00,196.47000122070312,196.8000030517578,191.9720001220703,0.8286722094647203,14693000,0.0,0.0,,189.32957295724168,66.94023154085139,192.47116683786064,187.5067743805405,4.964392457320201,4.512653136634576,,,,-0.015525178704335896
2024-12-30 00:00:00-05:00,190.8650054931641,193.77999877929688,190.3600006103516,0.7725337710718243,12209500,0.0,0.0,,189.64961386049544,64.72698800918582,192.5048338537908,187.89071719986384,4.614116653926914,4.532945840093044,,,,-0.006957281444221919
2024-12-31 00:00:00-05:00,192.44500732421875,193.25,189.5800018310547,0.6789690725574395,14355200,0.0,0.0,,189.72488896343933,54.27322519556251,192.18716748265467,188.0795531436818,4.107614338972866,4.4478795398690085,,,,-0.0116767864003956
2025-01-02 00:00:00-05:00,191.4850006103516,193.1999969482422,188.7100067138672,0.6868701930672945,17545200,0.0,0.0,189.90964889526367,189.8110904795701,41.49888482054507,191.94760400575584,188.2684754947285,3.6791285110273577,4.294129334100679,189.90964889526367,205.61581381385363,174.2034839766737,0.0009977023680447505
2025-01-03 00:00:00-05:00,192.7250061035156,194.5,191.3500061035156,0.7908309691943867,12864800,0.0,0.0,190.7716262817383,190.12717756559323,49.28936942813844,192.12951183299532,188.6285887827347,3.5009230502606385,4.135488077332671,190.7716262817383,205.06715398452585,176.47609857895074,0.013114409777919445
